tanggal,komoditi,satuan,harga
2018-08-22,"Daging Sapi, Lokal, Paha Belakang",Kg,118000
2018-08-23,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-08-27,"Daging Sapi, Lokal, Paha Belakang",Kg,119000
2018-08-28,"Daging Sapi, Lokal, Paha Belakang",Kg,118000
2018-08-29,"Daging Sapi, Lokal, Paha Belakang",Kg,118000
2018-08-30,"Daging Sapi, Lokal, Paha Belakang",Kg,118000
2018-08-31,"Daging Sapi, Lokal, Paha Belakang",Kg,118000
2018-08-01,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-08-02,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-08-03,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-08-06,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-08-07,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-08-08,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,129167
2018-08-09,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,129167
2018-08-10,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-08-13,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-08-14,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-08-15,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-08-16,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-08-20,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-08-21,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-08-22,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-08-23,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,133333
2018-08-27,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,131667
2018-08-28,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,131667
2018-08-29,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,131667
2018-08-30,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,131667
2018-08-31,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-08-01,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,100000
2018-08-02,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,100000
2018-08-03,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-08-06,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-08-07,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,106667
2018-08-08,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,98333
2018-08-09,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,91667
2018-08-10,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,100000
2018-08-13,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,100000
2018-08-14,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,106667
2018-08-15,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,96667
2018-08-16,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,105000
2018-08-20,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,112500
2018-08-21,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,106667
2018-08-22,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,106667
2018-08-23,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,113333
2018-08-27,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,110000
2018-08-28,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,106667
2018-08-29,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,100000
2018-08-30,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-08-31,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,108333
2018-08-01,"Daging Sapi, Lokal, Daging, Tetelan",Kg,70000
2018-08-02,"Daging Sapi, Lokal, Daging, Tetelan",Kg,73333
2018-08-03,"Daging Sapi, Lokal, Daging, Tetelan",Kg,63333
2018-08-06,"Daging Sapi, Lokal, Daging, Tetelan",Kg,66667
2018-08-07,"Daging Sapi, Lokal, Daging, Tetelan",Kg,63333
2018-08-08,"Daging Sapi, Lokal, Daging, Tetelan",Kg,61667
2018-08-09,"Daging Sapi, Lokal, Daging, Tetelan",Kg,61667
2018-08-10,"Daging Sapi, Lokal, Daging, Tetelan",Kg,65000
2018-08-13,"Daging Sapi, Lokal, Daging, Tetelan",Kg,75000
2018-08-14,"Daging Sapi, Lokal, Daging, Tetelan",Kg,81667
2018-08-15,"Daging Sapi, Lokal, Daging, Tetelan",Kg,85833
2018-08-16,"Daging Sapi, Lokal, Daging, Tetelan",Kg,86667
2018-08-20,"Daging Sapi, Lokal, Daging, Tetelan",Kg,75000
2018-08-21,"Daging Sapi, Lokal, Daging, Tetelan",Kg,88333
2018-08-22,"Daging Sapi, Lokal, Daging, Tetelan",Kg,83333
2018-08-23,"Daging Sapi, Lokal, Daging, Tetelan",Kg,100000
2018-08-27,"Daging Sapi, Lokal, Daging, Tetelan",Kg,98333
2018-08-28,"Daging Sapi, Lokal, Daging, Tetelan",Kg,66667
2018-08-29,"Daging Sapi, Lokal, Daging, Tetelan",Kg,66667
2018-08-30,"Daging Sapi, Lokal, Daging, Tetelan",Kg,63333
2018-08-31,"Daging Sapi, Lokal, Daging, Tetelan",Kg,71667
2018-08-01,"Daging Sapi, Impor, Beku",Kg,85000
2018-08-02,"Daging Sapi, Impor, Beku",Kg,85000
2018-08-03,"Daging Sapi, Impor, Beku",Kg,85000
2018-08-06,"Daging Sapi, Impor, Beku",Kg,85000
2018-08-07,"Daging Sapi, Impor, Beku",Kg,85000
2018-08-08,"Daging Sapi, Impor, Beku",Kg,88350
2018-08-09,"Daging Sapi, Impor, Beku",Kg,88350
2018-08-10,"Daging Sapi, Impor, Beku",Kg,88350
2018-08-13,"Daging Sapi, Impor, Beku",Kg,88350
2018-08-14,"Daging Sapi, Impor, Beku",Kg,88350
2018-08-15,"Daging Sapi, Impor, Beku",Kg,88350
2018-08-16,"Daging Sapi, Impor, Beku",Kg,88350
2018-08-20,"Daging Sapi, Impor, Beku",Kg,95000
2018-08-21,"Daging Sapi, Impor, Beku",Kg,87500
2018-08-22,"Daging Sapi, Impor, Beku",Kg,87500
2018-08-23,"Daging Sapi, Impor, Beku",Kg,87500
2018-08-27,"Daging Sapi, Impor, Beku",Kg,89150
2018-08-28,"Daging Sapi, Impor, Beku",Kg,89150
2018-08-29,"Daging Sapi, Impor, Beku",Kg,89150
2018-08-30,"Daging Sapi, Impor, Beku",Kg,89150
2018-08-31,"Daging Sapi, Impor, Beku",Kg,89150
2018-08-01,"Daging Sapi, Lokal, Has Dalam",Kg,146667
2018-08-02,"Daging Sapi, Lokal, Has Dalam",Kg,146667
2018-08-03,"Daging Sapi, Lokal, Has Dalam",Kg,146667
2018-08-06,"Daging Sapi, Lokal, Has Dalam",Kg,146667
2018-08-07,"Daging Sapi, Lokal, Has Dalam",Kg,146667
2018-08-08,"Daging Sapi, Lokal, Has Dalam",Kg,148333
2018-08-09,"Daging Sapi, Lokal, Has Dalam",Kg,148333
2018-08-10,"Daging Sapi, Lokal, Has Dalam",Kg,146667
2018-08-13,"Daging Sapi, Lokal, Has Dalam",Kg,146667
2018-08-14,"Daging Sapi, Lokal, Has Dalam",Kg,146667
2018-08-15,"Daging Sapi, Lokal, Has Dalam",Kg,146667
2018-08-16,"Daging Sapi, Lokal, Has Dalam",Kg,153333
2018-08-20,"Daging Sapi, Lokal, Has Dalam",Kg,160000
2018-08-21,"Daging Sapi, Lokal, Has Dalam",Kg,153333
2018-08-22,"Daging Sapi, Lokal, Has Dalam",Kg,151667
2018-08-23,"Daging Sapi, Lokal, Has Dalam",Kg,151667
2018-08-27,"Daging Sapi, Lokal, Has Dalam",Kg,150000
2018-08-28,"Daging Sapi, Lokal, Has Dalam",Kg,146667
2018-08-29,"Daging Sapi, Lokal, Has Dalam",Kg,146667
2018-08-30,"Daging Sapi, Lokal, Has Dalam",Kg,146667
2018-08-31,"Daging Sapi, Lokal, Has Dalam",Kg,146667
2018-08-01,Ayam Boiler,ekor,33340
2018-08-02,Ayam Boiler,ekor,34940
2018-08-03,Ayam Boiler,ekor,33940
2018-08-06,Ayam Boiler,ekor,35340
2018-08-07,Ayam Boiler,ekor,35740
2018-08-08,Ayam Boiler,ekor,34140
2018-08-09,Ayam Boiler,ekor,35740
2018-08-10,Ayam Boiler,ekor,34340
2018-08-13,Ayam Boiler,ekor,35840
2018-08-14,Ayam Boiler,ekor,36540
2018-08-15,Ayam Boiler,ekor,35540
2018-08-16,Ayam Boiler,ekor,36840
2018-08-20,Ayam Boiler,ekor,36300
2018-08-21,Ayam Boiler,ekor,35940
2018-08-22,Ayam Boiler,ekor,36540
2018-08-23,Ayam Boiler,ekor,36540
2018-08-27,Ayam Boiler,ekor,36540
2018-08-28,Ayam Boiler,ekor,36140
2018-08-29,Ayam Boiler,ekor,36540
2018-08-30,Ayam Boiler,ekor,35540
2018-08-31,Ayam Boiler,ekor,36040
2018-08-01,Ayam Kampung,ekor,82075
2018-08-02,Ayam Kampung,ekor,82075
2018-08-03,Ayam Kampung,ekor,80825
2018-08-06,Ayam Kampung,ekor,66660
2018-08-07,Ayam Kampung,ekor,93325
2018-08-08,Ayam Kampung,ekor,84175
2018-08-09,Ayam Kampung,ekor,84175
2018-08-10,Ayam Kampung,ekor,81675
2018-08-13,Ayam Kampung,ekor,81675
2018-08-14,Ayam Kampung,ekor,81675
2018-08-15,Ayam Kampung,ekor,84175
2018-08-16,Ayam Kampung,ekor,87925
2018-08-20,Ayam Kampung,ekor,85567
2018-08-21,Ayam Kampung,ekor,85425
2018-08-22,Ayam Kampung,ekor,94175
2018-08-23,Ayam Kampung,ekor,97925
2018-08-27,Ayam Kampung,ekor,94375
2018-08-28,Ayam Kampung,ekor,91875
2018-08-29,Ayam Kampung,ekor,84375
2018-08-30,Ayam Kampung,ekor,83750
2018-08-31,Ayam Kampung,ekor,87500
2018-08-01,Telur Ayam Ras,Kg,26940
2018-08-02,Telur Ayam Ras,Kg,25740
2018-08-03,Telur Ayam Ras,Kg,25340
2018-08-06,Telur Ayam Ras,Kg,25240
2018-08-07,Telur Ayam Ras,Kg,25240
2018-08-08,Telur Ayam Ras,Kg,25000
2018-08-09,Telur Ayam Ras,Kg,24400
2018-08-10,Telur Ayam Ras,Kg,24100
2018-08-13,Telur Ayam Ras,Kg,24100
2018-08-14,Telur Ayam Ras,Kg,24100
2018-08-15,Telur Ayam Ras,Kg,23800
2018-08-16,Telur Ayam Ras,Kg,25000
2018-08-20,Telur Ayam Ras,Kg,23700
2018-08-21,Telur Ayam Ras,Kg,25060
2018-08-22,Telur Ayam Ras,Kg,23960
2018-08-23,Telur Ayam Ras,Kg,24060
2018-08-27,Telur Ayam Ras,Kg,23940
2018-08-28,Telur Ayam Ras,Kg,23640
2018-08-29,Telur Ayam Ras,Kg,23940
2018-08-30,Telur Ayam Ras,Kg,23840
2018-08-31,Telur Ayam Ras,Kg,23940
2018-08-01,Telur Ayam Kampung,butir,2320
2018-08-02,Telur Ayam Kampung,butir,2320
2018-08-03,Telur Ayam Kampung,butir,2320
2018-08-06,Telur Ayam Kampung,butir,2370
2018-08-07,Telur Ayam Kampung,butir,2370
2018-08-08,Telur Ayam Kampung,butir,2340
2018-08-09,Telur Ayam Kampung,butir,2340
2018-08-10,Telur Ayam Kampung,butir,2340
2018-08-13,Telur Ayam Kampung,butir,2330
2018-08-14,Telur Ayam Kampung,butir,2330
2018-08-15,Telur Ayam Kampung,butir,2340
2018-08-16,Telur Ayam Kampung,butir,2240
2018-08-20,Telur Ayam Kampung,butir,2275
2018-08-21,Telur Ayam Kampung,butir,2200
2018-08-22,Telur Ayam Kampung,butir,2320
2018-08-23,Telur Ayam Kampung,butir,2320
2018-08-27,Telur Ayam Kampung,butir,2320
2018-08-28,Telur Ayam Kampung,butir,2350
2018-08-29,Telur Ayam Kampung,butir,2370
2018-08-30,Telur Ayam Kampung,butir,2270
2018-08-31,Telur Ayam Kampung,butir,2320
2018-08-01,Susu Kental Manis Kaleng Merk Bendera,buah,11940
2018-08-02,Susu Kental Manis Kaleng Merk Bendera,buah,11940
2018-08-03,Susu Kental Manis Kaleng Merk Bendera,buah,11940
2018-08-06,Susu Kental Manis Kaleng Merk Bendera,buah,11940
2018-08-07,Susu Kental Manis Kaleng Merk Bendera,buah,11940
2018-08-08,Susu Kental Manis Kaleng Merk Bendera,buah,11860
2018-08-09,Susu Kental Manis Kaleng Merk Bendera,buah,11860
2018-08-10,Susu Kental Manis Kaleng Merk Bendera,buah,11860
2018-08-13,Susu Kental Manis Kaleng Merk Bendera,buah,11860
2018-08-14,Susu Kental Manis Kaleng Merk Bendera,buah,11860
2018-08-15,Susu Kental Manis Kaleng Merk Bendera,buah,11460
2018-08-16,Susu Kental Manis Kaleng Merk Bendera,buah,11460
2018-08-20,Susu Kental Manis Kaleng Merk Bendera,buah,11625
2018-08-21,Susu Kental Manis Kaleng Merk Bendera,buah,11300
2018-08-22,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-08-23,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-08-27,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-08-28,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-08-29,Susu Kental Manis Kaleng Merk Bendera,buah,11300
2018-08-30,Susu Kental Manis Kaleng Merk Bendera,buah,11300
2018-08-31,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-08-01,Susu Kental Manis Kaleng Merk Indomilk,buah,10340
2018-08-02,Susu Kental Manis Kaleng Merk Indomilk,buah,10040
2018-08-03,Susu Kental Manis Kaleng Merk Indomilk,buah,10040
2018-08-06,Susu Kental Manis Kaleng Merk Indomilk,buah,10040
2018-08-07,Susu Kental Manis Kaleng Merk Indomilk,buah,10040
2018-08-08,Susu Kental Manis Kaleng Merk Indomilk,buah,10180
2018-08-09,Susu Kental Manis Kaleng Merk Indomilk,buah,10080
2018-08-10,Susu Kental Manis Kaleng Merk Indomilk,buah,10080
2018-08-13,Susu Kental Manis Kaleng Merk Indomilk,buah,10080
2018-08-14,Susu Kental Manis Kaleng Merk Indomilk,buah,10180
2018-08-15,Susu Kental Manis Kaleng Merk Indomilk,buah,9980
2018-08-16,Susu Kental Manis Kaleng Merk Indomilk,buah,9980
2018-08-20,Susu Kental Manis Kaleng Merk Indomilk,buah,10275
2018-08-21,Susu Kental Manis Kaleng Merk Indomilk,buah,10020
2018-08-22,Susu Kental Manis Kaleng Merk Indomilk,buah,9920
2018-08-23,Susu Kental Manis Kaleng Merk Indomilk,buah,9920
2018-08-27,Susu Kental Manis Kaleng Merk Indomilk,buah,9920
2018-08-28,Susu Kental Manis Kaleng Merk Indomilk,buah,9920
2018-08-29,Susu Kental Manis Kaleng Merk Indomilk,buah,9920
2018-08-30,Susu Kental Manis Kaleng Merk Indomilk,buah,9920
2018-08-31,Susu Kental Manis Kaleng Merk Indomilk,buah,9920
2018-08-01,Susu Bubuk Kaleng Merk Bendera,buah,44500
2018-08-02,Susu Bubuk Kaleng Merk Bendera,buah,44250
2018-08-03,Susu Bubuk Kaleng Merk Bendera,buah,44250
2018-08-06,Susu Bubuk Kaleng Merk Bendera,buah,44250
2018-08-07,Susu Bubuk Kaleng Merk Bendera,buah,44250
2018-08-08,Susu Bubuk Kaleng Merk Bendera,buah,43925
2018-08-09,Susu Bubuk Kaleng Merk Bendera,buah,43925
2018-08-10,Susu Bubuk Kaleng Merk Bendera,buah,43925
2018-08-13,Susu Bubuk Kaleng Merk Bendera,buah,43925
2018-08-14,Susu Bubuk Kaleng Merk Bendera,buah,43925
2018-08-15,Susu Bubuk Kaleng Merk Bendera,buah,43925
2018-08-16,Susu Bubuk Kaleng Merk Bendera,buah,43925
2018-08-20,Susu Bubuk Kaleng Merk Bendera,buah,44567
2018-08-21,Susu Bubuk Kaleng Merk Bendera,buah,44175
2018-08-22,Susu Bubuk Kaleng Merk Bendera,buah,44175
2018-08-23,Susu Bubuk Kaleng Merk Bendera,buah,44175
2018-08-27,Susu Bubuk Kaleng Merk Bendera,buah,44175
2018-08-28,Susu Bubuk Kaleng Merk Bendera,buah,44175
2018-08-29,Susu Bubuk Kaleng Merk Bendera,buah,44175
2018-08-30,Susu Bubuk Kaleng Merk Bendera,buah,44175
2018-08-31,Susu Bubuk Kaleng Merk Bendera,buah,44175
2018-08-01,Susu Bubuk Kaleng Merk Indomilk,buah,42800
2018-08-02,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-03,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-06,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-07,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-08,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-09,Susu Bubuk Kaleng Merk Indomilk,buah,42425
2018-08-10,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-13,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-14,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-15,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-16,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-20,Susu Bubuk Kaleng Merk Indomilk,buah,42567
2018-08-21,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-22,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-23,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-27,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-28,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-29,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-30,Susu Bubuk Kaleng Merk Indomilk,buah,42425
2018-08-31,Susu Bubuk Kaleng Merk Indomilk,buah,42550
2018-08-01,Jagung Pipilan Kecil,Kg,14900
2018-08-02,Jagung Pipilan Kecil,Kg,14900
2018-08-03,Jagung Pipilan Kecil,Kg,14900
2018-08-06,Jagung Pipilan Kecil,Kg,14900
2018-08-07,Jagung Pipilan Kecil,Kg,14900
2018-08-08,Jagung Pipilan Kecil,Kg,15433
2018-08-09,Jagung Pipilan Kecil,Kg,15433
2018-08-10,Jagung Pipilan Kecil,Kg,15433
2018-08-13,Jagung Pipilan Kecil,Kg,15433
2018-08-14,Jagung Pipilan Kecil,Kg,15433
2018-08-15,Jagung Pipilan Kecil,Kg,15433
2018-08-16,Jagung Pipilan Kecil,Kg,15433
2018-08-20,Jagung Pipilan Kecil,Kg,15333
2018-08-21,Jagung Pipilan Kecil,Kg,16000
2018-08-22,Jagung Pipilan Kecil,Kg,16000
2018-08-23,Jagung Pipilan Kecil,Kg,16000
2018-08-27,Jagung Pipilan Kecil,Kg,15900
2018-08-28,Jagung Pipilan Kecil,Kg,15900
2018-08-29,Jagung Pipilan Kecil,Kg,15900
2018-08-30,Jagung Pipilan Kecil,Kg,15900
2018-08-31,Jagung Pipilan Kecil,Kg,15900
2018-08-01,Garam Beryodium Bata,250 gr,3520
2018-08-02,Garam Beryodium Bata,250 gr,3500
2018-08-03,Garam Beryodium Bata,250 gr,3700
2018-08-06,Garam Beryodium Bata,250 gr,3700
2018-08-07,Garam Beryodium Bata,250 gr,3580
2018-08-08,Garam Beryodium Bata,250 gr,3740
2018-08-09,Garam Beryodium Bata,250 gr,3740
2018-08-10,Garam Beryodium Bata,250 gr,3520
2018-08-13,Garam Beryodium Bata,250 gr,3520
2018-08-14,Garam Beryodium Bata,250 gr,3500
2018-08-15,Garam Beryodium Bata,250 gr,3700
2018-08-16,Garam Beryodium Bata,250 gr,3640
2018-08-20,Garam Beryodium Bata,250 gr,3788
2018-08-21,Garam Beryodium Bata,250 gr,3780
2018-08-22,Garam Beryodium Bata,250 gr,3660
2018-08-23,Garam Beryodium Bata,250 gr,3960
2018-08-27,Garam Beryodium Bata,250 gr,3660
2018-08-28,Garam Beryodium Bata,250 gr,3960
2018-08-29,Garam Beryodium Bata,250 gr,3660
2018-08-30,Garam Beryodium Bata,250 gr,3680
2018-08-31,Garam Beryodium Bata,250 gr,3660
2018-08-01,Garam Beryodium Halus,Kg,10540
2018-08-02,Garam Beryodium Halus,Kg,10540
2018-08-03,Garam Beryodium Halus,Kg,10440
2018-08-06,Garam Beryodium Halus,Kg,10540
2018-08-07,Garam Beryodium Halus,Kg,9940
2018-08-08,Garam Beryodium Halus,Kg,12800
2018-08-09,Garam Beryodium Halus,Kg,12800
2018-08-10,Garam Beryodium Halus,Kg,12100
2018-08-13,Garam Beryodium Halus,Kg,11100
2018-08-14,Garam Beryodium Halus,Kg,11100
2018-08-15,Garam Beryodium Halus,Kg,10800
2018-08-16,Garam Beryodium Halus,Kg,11600
2018-08-20,Garam Beryodium Halus,Kg,11925
2018-08-21,Garam Beryodium Halus,Kg,12340
2018-08-22,Garam Beryodium Halus,Kg,9740
2018-08-23,Garam Beryodium Halus,Kg,10240
2018-08-27,Garam Beryodium Halus,Kg,11940
2018-08-28,Garam Beryodium Halus,Kg,9940
2018-08-29,Garam Beryodium Halus,Kg,11540
2018-08-30,Garam Beryodium Halus,Kg,10540
2018-08-31,Garam Beryodium Halus,Kg,10940
2018-08-01,Tepung Terigu Segitiga Biru,Kg,10300
2018-08-02,Tepung Terigu Segitiga Biru,Kg,10200
2018-08-03,Tepung Terigu Segitiga Biru,Kg,10200
2018-08-06,Tepung Terigu Segitiga Biru,Kg,10200
2018-08-07,Tepung Terigu Segitiga Biru,Kg,10200
2018-08-08,Tepung Terigu Segitiga Biru,Kg,10240
2018-08-09,Tepung Terigu Segitiga Biru,Kg,10240
2018-08-10,Tepung Terigu Segitiga Biru,Kg,10140
2018-08-13,Tepung Terigu Segitiga Biru,Kg,9940
2018-08-14,Tepung Terigu Segitiga Biru,Kg,9940
2018-08-15,Tepung Terigu Segitiga Biru,Kg,10140
2018-08-16,Tepung Terigu Segitiga Biru,Kg,10240
2018-08-20,Tepung Terigu Segitiga Biru,Kg,10425
2018-08-21,Tepung Terigu Segitiga Biru,Kg,10340
2018-08-22,Tepung Terigu Segitiga Biru,Kg,10140
2018-08-23,Tepung Terigu Segitiga Biru,Kg,10340
2018-08-27,Tepung Terigu Segitiga Biru,Kg,10240
2018-08-28,Tepung Terigu Segitiga Biru,Kg,10440
2018-08-29,Tepung Terigu Segitiga Biru,Kg,10240
2018-08-30,Tepung Terigu Segitiga Biru,Kg,10140
2018-08-31,Tepung Terigu Segitiga Biru,Kg,10240
2018-08-01,Kacang Kedelai Eks Impor,Kg,10140
2018-08-02,Kacang Kedelai Eks Impor,Kg,12675
2018-08-03,Kacang Kedelai Eks Impor,Kg,12675
2018-08-06,Kacang Kedelai Eks Impor,Kg,12175
2018-08-07,Kacang Kedelai Eks Impor,Kg,12925
2018-08-08,Kacang Kedelai Eks Impor,Kg,12175
2018-08-09,Kacang Kedelai Eks Impor,Kg,12425
2018-08-10,Kacang Kedelai Eks Impor,Kg,12425
2018-08-13,Kacang Kedelai Eks Impor,Kg,12675
2018-08-14,Kacang Kedelai Eks Impor,Kg,12675
2018-08-15,Kacang Kedelai Eks Impor,Kg,12425
2018-08-16,Kacang Kedelai Eks Impor,Kg,12675
2018-08-20,Kacang Kedelai Eks Impor,Kg,13233
2018-08-21,Kacang Kedelai Eks Impor,Kg,12425
2018-08-22,Kacang Kedelai Eks Impor,Kg,13175
2018-08-23,Kacang Kedelai Eks Impor,Kg,14425
2018-08-27,Kacang Kedelai Eks Impor,Kg,10640
2018-08-28,Kacang Kedelai Eks Impor,Kg,13175
2018-08-29,Kacang Kedelai Eks Impor,Kg,10040
2018-08-30,Kacang Kedelai Eks Impor,Kg,12675
2018-08-31,Kacang Kedelai Eks Impor,Kg,13425
2018-08-01,Kacang Kedelai Lokal,Kg,10333
2018-08-02,Kacang Kedelai Lokal,Kg,10333
2018-08-03,Kacang Kedelai Lokal,Kg,10333
2018-08-06,Kacang Kedelai Lokal,Kg,10333
2018-08-07,Kacang Kedelai Lokal,Kg,10333
2018-08-08,Kacang Kedelai Lokal,Kg,10333
2018-08-09,Kacang Kedelai Lokal,Kg,10333
2018-08-10,Kacang Kedelai Lokal,Kg,10333
2018-08-13,Kacang Kedelai Lokal,Kg,10333
2018-08-14,Kacang Kedelai Lokal,Kg,10333
2018-08-15,Kacang Kedelai Lokal,Kg,10333
2018-08-16,Kacang Kedelai Lokal,Kg,10333
2018-08-20,Kacang Kedelai Lokal,Kg,12150
2018-08-21,Kacang Kedelai Lokal,Kg,10433
2018-08-22,Kacang Kedelai Lokal,Kg,10433
2018-08-23,Kacang Kedelai Lokal,Kg,10433
2018-08-27,Kacang Kedelai Lokal,Kg,10433
2018-08-28,Kacang Kedelai Lokal,Kg,7825
2018-08-29,Kacang Kedelai Lokal,Kg,12150
2018-08-30,Kacang Kedelai Lokal,Kg,12150
2018-08-31,Kacang Kedelai Lokal,Kg,12150
2018-08-01,Indomie Rasa Kari Ayam,buah,2440
2018-08-02,Indomie Rasa Kari Ayam,buah,2440
2018-08-03,Indomie Rasa Kari Ayam,buah,2440
2018-08-06,Indomie Rasa Kari Ayam,buah,2440
2018-08-07,Indomie Rasa Kari Ayam,buah,2440
2018-08-08,Indomie Rasa Kari Ayam,buah,2440
2018-08-09,Indomie Rasa Kari Ayam,buah,2440
2018-08-10,Indomie Rasa Kari Ayam,buah,2440
2018-08-13,Indomie Rasa Kari Ayam,buah,2440
2018-08-14,Indomie Rasa Kari Ayam,buah,2440
2018-08-15,Indomie Rasa Kari Ayam,buah,2440
2018-08-16,Indomie Rasa Kari Ayam,buah,2380
2018-08-20,Indomie Rasa Kari Ayam,buah,2425
2018-08-21,Indomie Rasa Kari Ayam,buah,2380
2018-08-22,Indomie Rasa Kari Ayam,buah,2440
2018-08-23,Indomie Rasa Kari Ayam,buah,2440
2018-08-27,Indomie Rasa Kari Ayam,buah,2440
2018-08-28,Indomie Rasa Kari Ayam,buah,2440
2018-08-29,Indomie Rasa Kari Ayam,buah,2440
2018-08-30,Indomie Rasa Kari Ayam,buah,2440
2018-08-31,Indomie Rasa Kari Ayam,buah,2440
2018-08-01,Cabai Merah Kriting,Kg,33200
2018-08-02,Cabai Merah Kriting,Kg,31000
2018-08-03,Cabai Merah Kriting,Kg,31000
2018-08-06,Cabai Merah Kriting,Kg,30800
2018-08-07,Cabai Merah Kriting,Kg,30800
2018-08-08,Cabai Merah Kriting,Kg,32000
2018-08-09,Cabai Merah Kriting,Kg,34000
2018-08-10,Cabai Merah Kriting,Kg,33200
2018-08-13,Cabai Merah Kriting,Kg,32000
2018-08-14,Cabai Merah Kriting,Kg,31000
2018-08-15,Cabai Merah Kriting,Kg,33500
2018-08-16,Cabai Merah Kriting,Kg,32100
2018-08-20,Cabai Merah Kriting,Kg,31250
2018-08-21,Cabai Merah Kriting,Kg,33500
2018-08-22,Cabai Merah Kriting,Kg,33000
2018-08-23,Cabai Merah Kriting,Kg,34000
2018-08-27,Cabai Merah Kriting,Kg,33000
2018-08-28,Cabai Merah Kriting,Kg,32500
